data_series,avg,std
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9908541778503088,1.4635948021605175E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9908541778503088,1.4783213397212515E-4
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,1.2611002715732454E-4
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,9.85883763146049E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9906030074055974,1.3560451818323203E-4
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,1.3619394836559827E-4
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9906030074055974,1.3657891796305498E-4
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,1.357211700781092E-4
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9906030074055974,1.7273731194673633E-4
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9906030074055974,1.1714320747219032E-4
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,1.246150497976151E-4
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9906030074055974,1.6163119166624223E-4
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9906030074055974,1.6213281315857614E-4
CPU Soft Interrupts#PLAIN#CENTOS@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,1.362812071840822E-4
CPU Soft Interrupts#PLAIN#CENTOS@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,1.4440702840634622E-4
CPU Soft Interrupts#PLAIN#CENTOS@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,1.736692227193408E-4
CPU Soft Interrupts#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,1.4683119224334813E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS,0.9910250387666336,2.939429684137868E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM,0.9910250387666336,2.8800885018881906E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,2.90384605546482E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM,0.9910250387666336,2.932489393311134E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,2.956246946887763E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,2.8969057646380865E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM,0.9910250387666336,2.945790292736411E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,3.0361031846732196E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,2.9767620024235425E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9910250387666336,2.951034078357682E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM,0.9910250387666336,2.5470121250961117E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,2.6704642205828156E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,2.6111230383331384E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,2.7159248211790243E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,2.8024315086771194E-4
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM,0.9910312267660537,2.340048345302651E-4
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,2.489370913263538E-4
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,2.43002973101386E-4
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,2.5348315138597465E-4
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,2.6213382013578405E-4
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,1.863571519339776E-4
CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,8.048435360901208E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,1.7044114606618905E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,1.4949265123668007E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9908541778503088,1.815247167618342E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,2.014286127497718E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9908541778503088,1.8314647138415016E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,2.0127951188352922E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9908541778503088,2.3331157740868336E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9908541778503088,1.6371076089328552E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,1.9017339160303513E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9908541778503088,2.2220545712818926E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9908541778503088,2.2367811088426265E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9908541778503088,1.9078075135884289E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,2.1002471794444387E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9908541778503088,2.42056783469598E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9908541778503088,2.4352943722567142E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9908541778503088,2.1298760645431264E-4
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9906030074055974,2.2469840347192943E-4
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,2.3478232468020316E-4
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9906030074055974,2.717984665488303E-4
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9906030074055974,2.7230008804116415E-4
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9906030074055974,2.417582572698054E-4
CPU Soft Interrupts#PLAIN#CENTOS@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,2.806882355904284E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM,0.9910250387666336,5.819518186026059E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,5.843275739602688E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,5.78393455735301E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,5.888736340198897E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,5.98189347740963E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,5.217476345678927E-4
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,4.829419258566189E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9908541778503088,3.1993379730286913E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,3.5092126398645186E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9908541778503088,3.82953329511606E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9908541778503088,3.844259832676794E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9908541778503088,3.5388415249632064E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9908541778503088,4.008054693032867E-4
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9906030074055974,4.594807281521326E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,0.0011662793925628747
